timestamp,route,selector,label,placeholder,field_type,required,predicted,score,threshold_used,confidence_signals,decision
2025-06-29T21:56:44.583312,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(7),,,hidden,False,location,0.3284,0.95,,reject
2025-06-29T21:56:44.583827,/classify,#hcaptchaResponseInput,,,hidden,False,first_name,0.45,0.95,,reject
2025-06-29T21:56:44.584346,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(9),,,hidden,False,location,0.3509,0.95,,reject
2025-06-29T21:56:44.609752,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,first_name,,,,first_name,0.7256,0.45,"pattern_match,pattern_canonical_match,required_field",filled
2025-06-29T21:56:44.609774,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,email,,,,email,0.9417,0.6,"pattern_match,pattern_canonical_match,required_field,has_validation",filled
2025-06-29T21:56:44.609785,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,phone,,,,phone,0.8986,0.45,"pattern_match,pattern_canonical_match,required_field",filled
2025-06-29T21:56:44.609796,/fill,#location-input,location,,,,location,0.7687,0.6,,filled
2025-06-29T22:06:33.413057,/classify,#resume-upload-input,,,file,False,education_degree,0.5508,0.6,,reject
2025-06-29T22:06:33.413624,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,,,text,True,first_name,0.7256,0.45,"pattern_match,pattern_canonical_match,required_field",accept
2025-06-29T22:06:33.414141,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,,,email,True,email,0.9417,0.6,"pattern_match,pattern_canonical_match,required_field,has_validation",accept
2025-06-29T22:06:33.414663,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,,,text,True,phone,0.8986,0.45,"pattern_match,pattern_canonical_match,required_field",accept
2025-06-29T22:06:33.415175,/classify,#location-input,,,text,False,location,0.7687,0.6,,accept
2025-06-29T22:06:33.415697,/classify,#selected-location,,,hidden,False,first_name,0.3894,0.95,,reject
2025-06-29T22:06:33.416207,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(6) > label > div.application-field:nth-of-type(2) > input,,,text,False,work_company,0.4515,0.65,short_label,reject
2025-06-29T22:06:33.416721,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(1) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.3975,0.55,pattern_match,reject
2025-06-29T22:06:33.417235,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,,,text,False,last_name,0.4478,0.55,pattern_match,reject
2025-06-29T22:06:33.417742,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.3375,0.55,pattern_match,reject
2025-06-29T22:06:33.418254,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.4115,0.55,pattern_match,reject
2025-06-29T22:06:33.418757,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(5) > label > div.application-field:nth-of-type(2) > input,,,text,False,last_name,0.4701,0.55,pattern_match,reject
2025-06-29T22:06:33.419288,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > input,,,hidden,False,work_company,0.3635,0.95,,reject
2025-06-29T22:06:33.419823,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(1) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,work_company,0.4666,0.75,required_field,reject
2025-06-29T22:06:33.420349,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(1) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,work_company,0.4666,0.75,required_field,reject
2025-06-29T22:06:33.420875,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(2) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,last_name,0.4207,0.75,required_field,reject
2025-06-29T22:06:33.421402,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(2) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,last_name,0.4207,0.75,required_field,reject
2025-06-29T22:06:33.421923,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > input,,,hidden,False,first_name,0.4394,0.95,,reject
2025-06-29T22:06:33.422461,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > ul > li.application-question.custom-question > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,last_name,0.4066,0.75,required_field,reject
2025-06-29T22:06:33.422978,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > ul > li.application-question.custom-question > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,last_name,0.4066,0.75,required_field,reject
2025-06-29T22:06:33.423535,/classify,#additional-information,ADDITIONAL INFORMATION,Add a cover letter or anything else you want to share.,textarea,False,education_degree,0.2943,0.83,"ambiguous_label,generic_terms",reject
2025-06-29T22:06:33.424042,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(1) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,education_degree,0.3949,0.55,pattern_match,reject
2025-06-29T22:06:33.425778,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,last_name,0.3726,0.6,,reject
2025-06-29T22:06:33.426308,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,last_name,0.4088,0.6,,reject
2025-06-29T22:06:33.426821,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(1),,,hidden,False,education_degree,0.4013,0.95,,reject
2025-06-29T22:06:33.427340,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(2),,,hidden,False,education_school,0.3625,0.9,pattern_match,reject
2025-06-29T22:06:33.427840,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(3),,,hidden,False,last_name,0.4597,0.95,,reject
2025-06-29T22:06:33.428348,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(4),,,hidden,False,work_title,0.3355,0.95,,reject
2025-06-29T22:06:33.428852,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(5),,,hidden,False,work_company,0.3479,0.95,,reject
2025-06-29T22:06:33.429360,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(6),,,hidden,False,first_name,0.3914,0.95,,reject
2025-06-29T22:06:33.429863,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(7),,,hidden,False,location,0.3284,0.95,,reject
2025-06-29T22:06:33.430381,/classify,#hcaptchaResponseInput,,,hidden,False,first_name,0.45,0.95,,reject
2025-06-29T22:06:33.430879,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(9),,,hidden,False,location,0.3509,0.95,,reject
2025-06-29T22:06:33.465905,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,first_name,,,,first_name,0.7256,0.45,"pattern_match,pattern_canonical_match,required_field",filled
2025-06-29T22:06:33.465938,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,email,,,,email,0.9417,0.6,"pattern_match,pattern_canonical_match,required_field,has_validation",filled
2025-06-29T22:06:33.465948,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,phone,,,,phone,0.8986,0.45,"pattern_match,pattern_canonical_match,required_field",filled
2025-06-29T22:06:33.465957,/fill,#location-input,location,,,,location,0.7687,0.6,,filled
2025-06-30T01:25:40.324955,/classify,#resume-upload-input,,,file,False,education_degree,0.5508,0.6,,reject
2025-06-30T01:25:40.325698,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,,,text,True,first_name,0.7256,0.45,"pattern_match,pattern_canonical_match,required_field",accept
2025-06-30T01:25:40.326375,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,,,email,True,email,0.9417,0.6,"pattern_match,pattern_canonical_match,required_field,has_validation",accept
2025-06-30T01:25:40.327046,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,,,text,True,phone,0.8986,0.45,"pattern_match,pattern_canonical_match,required_field",accept
2025-06-30T01:25:40.327736,/classify,#location-input,,,text,False,location,0.7687,0.6,,accept
2025-06-30T01:25:40.328409,/classify,#selected-location,,,hidden,False,first_name,0.3894,0.95,,reject
2025-06-30T01:25:40.329068,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(6) > label > div.application-field:nth-of-type(2) > input,,,text,False,work_company,0.4515,0.65,short_label,reject
2025-06-30T01:25:40.329740,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(1) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.3975,0.55,pattern_match,reject
2025-06-30T01:25:40.330401,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,,,text,False,last_name,0.4478,0.55,pattern_match,reject
2025-06-30T01:25:40.331068,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.3375,0.55,pattern_match,reject
2025-06-30T01:25:40.331739,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.4115,0.55,pattern_match,reject
2025-06-30T01:25:40.332400,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(5) > label > div.application-field:nth-of-type(2) > input,,,text,False,last_name,0.4701,0.55,pattern_match,reject
2025-06-30T01:25:40.333094,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > input,,,hidden,False,work_company,0.3635,0.95,,reject
2025-06-30T01:25:40.333757,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(1) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,work_company,0.4666,0.75,required_field,reject
2025-06-30T01:25:40.334412,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(1) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,work_company,0.4666,0.75,required_field,reject
2025-06-30T01:25:40.335090,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(2) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,last_name,0.4207,0.75,required_field,reject
2025-06-30T01:25:40.335759,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(2) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,last_name,0.4207,0.75,required_field,reject
2025-06-30T01:25:40.336415,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > input,,,hidden,False,first_name,0.4394,0.95,,reject
2025-06-30T01:25:40.337120,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > ul > li.application-question.custom-question > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,last_name,0.4066,0.75,required_field,reject
2025-06-30T01:25:40.337796,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > ul > li.application-question.custom-question > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,last_name,0.4066,0.75,required_field,reject
2025-06-30T01:25:40.338507,/classify,#additional-information,ADDITIONAL INFORMATION,Add a cover letter or anything else you want to share.,textarea,False,education_degree,0.2943,0.83,"ambiguous_label,generic_terms",reject
2025-06-30T01:25:40.339121,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(1) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,education_degree,0.3949,0.55,pattern_match,reject
2025-06-30T01:25:40.340515,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,last_name,0.3726,0.6,,reject
2025-06-30T01:25:40.341156,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,last_name,0.4088,0.6,,reject
2025-06-30T01:25:40.341775,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(1),,,hidden,False,education_degree,0.4013,0.95,,reject
2025-06-30T01:25:40.342384,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(2),,,hidden,False,education_school,0.3625,0.9,pattern_match,reject
2025-06-30T01:25:40.343040,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(3),,,hidden,False,last_name,0.4597,0.95,,reject
2025-06-30T01:25:40.343644,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(4),,,hidden,False,work_title,0.3355,0.95,,reject
2025-06-30T01:25:40.344251,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(5),,,hidden,False,work_company,0.3479,0.95,,reject
2025-06-30T01:25:40.344857,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(6),,,hidden,False,first_name,0.3914,0.95,,reject
2025-06-30T01:25:40.345444,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(7),,,hidden,False,location,0.3284,0.95,,reject
2025-06-30T01:25:40.346047,/classify,#hcaptchaResponseInput,,,hidden,False,first_name,0.45,0.95,,reject
2025-06-30T01:25:40.346627,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(9),,,hidden,False,location,0.3509,0.95,,reject
2025-06-30T01:25:40.354507,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,first_name,,,,first_name,0.7256,0.45,"pattern_match,pattern_canonical_match,required_field",filled
2025-06-30T01:25:40.354527,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,email,,,,email,0.9417,0.6,"pattern_match,pattern_canonical_match,required_field,has_validation",filled
2025-06-30T01:25:40.354540,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,phone,,,,phone,0.8986,0.45,"pattern_match,pattern_canonical_match,required_field",filled
2025-06-30T01:25:40.354550,/fill,#location-input,location,,,,location,0.7687,0.6,,filled
2025-06-30T01:25:46.726749,/feedback,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,,,,,unknown,,,,correct
2025-06-30T09:00:53.751019,/classify,#resume-upload-input,,,file,False,education_degree,0.5508,0.6,,reject
2025-06-30T09:00:53.751816,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,,,text,True,first_name,0.7256,0.45,"pattern_match,pattern_canonical_match,required_field",accept
2025-06-30T09:00:53.752532,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,,,email,True,email,0.9417,0.6,"pattern_match,pattern_canonical_match,required_field,has_validation",accept
2025-06-30T09:00:53.753361,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,,,text,True,phone,0.8986,0.45,"pattern_match,pattern_canonical_match,required_field",accept
2025-06-30T09:00:53.753973,/classify,#location-input,,,text,False,location,0.7687,0.6,,accept
2025-06-30T09:00:53.754572,/classify,#selected-location,,,hidden,False,first_name,0.3894,0.95,,reject
2025-06-30T09:00:53.755140,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(6) > label > div.application-field:nth-of-type(2) > input,,,text,False,work_company,0.4515,0.65,short_label,reject
2025-06-30T09:00:53.755667,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(1) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.3975,0.55,pattern_match,reject
2025-06-30T09:00:53.756182,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,,,text,False,last_name,0.4478,0.55,pattern_match,reject
2025-06-30T09:00:53.756690,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.3375,0.55,pattern_match,reject
2025-06-30T09:00:53.757218,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.4115,0.55,pattern_match,reject
2025-06-30T09:00:53.757734,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(5) > label > div.application-field:nth-of-type(2) > input,,,text,False,last_name,0.4701,0.55,pattern_match,reject
